feature,importance_mean,importance_std,importance_values
578.8,0.0006779661016948935,0.0020338983050847362,"[0.0, 0.003389830508474523, -0.003389830508474634, 0.0, 0.0, 0.0, 0.003389830508474523, 0.0, 0.0, 0.003389830508474523]"
173,0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
599.5,0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
687.2,0.0003389830508474523,0.0010169491525423568,"[0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
571.8,0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474523, 0.0, 0.0, 0.0, 0.0]"
750,0.0003389830508474523,0.0010169491525423568,"[0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
727,0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474523, 0.0, 0.0, 0.0, 0.0]"
242.3,0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
758.1,0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.0, 0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0]"
743.13,0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
470,0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474523, 0.0]"
555,0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474523]"
367.1,0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
577,0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474523, 0.0, 0.0, 0.0, 0.0]"
695.2,0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
695.21,0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
246,0.0003389830508474523,0.0023728813559322137,"[0.0, 0.0, 0.0, 0.006779661016949157, 0.0, 0.0, 0.0, 0.0, -0.003389830508474634, 0.0]"
758,0.0003389830508474523,0.0010169491525423568,"[0.0, 0.0, 0.0, 0.0, 0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0]"
261.2,0.00033898305084744117,0.0018254795956388088,"[-0.003389830508474634, 0.0, 0.0, 0.003389830508474523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474523]"
687.1,0.00033898305084743006,0.0031979597057818867,"[-0.006779661016949157, 0.003389830508474523, 0.0, 0.003389830508474523, -0.003389830508474634, 0.0, 0.003389830508474523, 0.0, 0.0, 0.003389830508474523]"
514.1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
573,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
250.21,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
743,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
250.11,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
259,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
706.8,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
743.11,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
743.1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
510.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
259.3,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
620,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
750.15,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
715.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
729.1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
696.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
609.1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
537.1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
728.71,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
270.34,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
443.7,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
270.12,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
711.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
253.4,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
244.3,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
277.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
261.41,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
279.1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
743.12,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
281.11,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
244.5,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
962.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
753.1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
253.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
242.31,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
689,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
530.15,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
750.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
781.2,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
694,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
735.3,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
