feature,importance_mean,importance_std,importance_values
564.8,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.003389830508474634, 0.0, 0.0, 0.0]"
271.3,0.0006779661016949268,0.0013559322033898536,"[0.003389830508474634, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
695.2,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0]"
531.2,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.003389830508474634]"
579.8,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634, 0.0]"
743.9,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.003389830508474634]"
278.4,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0]"
627,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0]"
389.1,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0]"
698,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.003389830508474634]"
241,0.0006779661016949268,0.0013559322033898536,"[0.003389830508474634, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
939,0.0006779661016949268,0.0013559322033898536,"[0.0, 0.003389830508474634, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
569,0.0006779661016949156,0.002033898305084747,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006779661016949157, 0.0]"
