feature,importance_mean,importance_std,importance_values
690.1,0.0003389830508474634,0.00101694915254239,"[0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
281.12,0.0003389830508474634,0.0010169491525423902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634]"
564.1,0.0003389830508474634,0.00101694915254239,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0]"
770,0.0003389830508474634,0.00101694915254239,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0]"
251.1,0.0003389830508474634,0.0010169491525423902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634]"
264.3,0.0003389830508474634,0.0010169491525423902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634]"
531.2,0.0003389830508474634,0.00101694915254239,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0]"
253.4,0.0003389830508474634,0.00101694915254239,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0]"
526,0.0003389830508474634,0.0010169491525423902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0]"
690,0.0003389830508474634,0.00101694915254239,"[0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
705.3,0.0003389830508474634,0.00101694915254239,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634, 0.0, 0.0, 0.0, 0.0]"
281.1,0.0003389830508474634,0.0010169491525423902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003389830508474634]"
